county_fips,state,county_name,party_winner,dem_vote_share,kmeans_cluster,agglomerative_cluster,pca_1,pca_2
46059,SOUTH DAKOTA,HAND,0,0.2031590413943355,0,2,1.3725946158432536,2.0628774441432403
46061,SOUTH DAKOTA,HANSON,0,0.233249581239531,0,2,0.5712499282951186,2.0068392216180526
46063,SOUTH DAKOTA,HARDING,0,0.060270602706027,0,2,1.4268104079326636,2.1306721536962665
46065,SOUTH DAKOTA,HUGHES,0,0.3385303221368795,0,0,1.8352257594168735,0.4374219492096585
46067,SOUTH DAKOTA,HUTCHINSON,0,0.2022829838067427,0,2,1.193580085274459,1.3653811244743999
46069,SOUTH DAKOTA,HYDE,0,0.1915492957746478,0,2,1.4205139918357306,2.0074353176584756
46071,SOUTH DAKOTA,JACKSON,0,0.3219730941704036,2,1,-5.0487158752539045,-0.42095948419343016
46073,SOUTH DAKOTA,JERAULD,0,0.268389662027833,0,2,0.949150874928886,2.313359292222247
46075,SOUTH DAKOTA,JONES,0,0.1502504173622704,0,2,0.14111267929281687,1.724770202449528
46077,SOUTH DAKOTA,KINGSBURY,0,0.2947103274559194,0,2,1.3926969313574544,1.845635648346439
46079,SOUTH DAKOTA,LAKE,0,0.3521198705942449,0,0,1.400251959299968,0.8867997356070444
46081,SOUTH DAKOTA,LAWRENCE,0,0.328102400925658,0,0,1.282492976020422,0.6166701312314106
46083,SOUTH DAKOTA,LINCOLN,0,0.3698296085936535,1,0,2.9761351055624465,0.030757322616736534
46085,SOUTH DAKOTA,LYMAN,0,0.3287413901064496,2,2,-1.4983959302210024,0.08254450797809013
46087,SOUTH DAKOTA,MCCOOK,0,0.2651724137931034,0,2,1.2780971633002949,1.5422092151991171
46089,SOUTH DAKOTA,MCPHERSON,0,0.1676737160120845,0,2,0.7930093512696631,1.897475862336302
46091,SOUTH DAKOTA,MARSHALL,0,0.3939393939393939,0,2,1.5410961976006363,1.19242328661671
46093,SOUTH DAKOTA,MEADE,0,0.2403072421360644,0,2,1.6364745012086774,0.7638538208644766
46095,SOUTH DAKOTA,MELLETTE,0,0.3875162548764629,2,1,-5.331524221829671,-0.491283539030054
46097,SOUTH DAKOTA,MINER,0,0.281195079086116,0,2,0.6671018347712878,2.1445310410348535
46099,SOUTH DAKOTA,MINNEHAHA,0,0.4384680371726274,1,0,1.8588080365477218,-0.5636268639526135
46101,SOUTH DAKOTA,MOODY,0,0.367747972551466,0,2,0.9530422178147352,0.6244815551916656
46102,SOUTH DAKOTA,OGLALA LAKOTA,1,0.8840625,2,1,-6.689610438951257,-2.571565723516697
46103,SOUTH DAKOTA,PENNINGTON,0,0.3582530686046107,0,2,0.9979540862248634,-0.36345123052687184
46105,SOUTH DAKOTA,PERKINS,0,0.1431995206710605,0,2,1.1495663197142998,1.6088639100342792
46107,SOUTH DAKOTA,POTTER,0,0.1644927536231884,0,2,1.246492907151982,1.7698261516370213
46109,SOUTH DAKOTA,ROBERTS,0,0.424425354074762,0,2,-1.436406177931527,0.09643813317528774
46111,SOUTH DAKOTA,SANBORN,0,0.2168776371308017,0,2,0.7203612763577687,2.0749029144225113
46115,SOUTH DAKOTA,SPINK,0,0.3155232374328169,0,2,1.357455942947801,1.4547412466865726
46117,SOUTH DAKOTA,STANLEY,0,0.2548426150121065,0,2,2.5035657787182304,1.6828866409786822
46119,SOUTH DAKOTA,SULLY,0,0.1989247311827957,0,2,1.063965597293568,2.1394860868095242
46121,SOUTH DAKOTA,TODD,1,0.773139031114612,2,1,-6.9377090061885935,-2.3305915523678116
46123,SOUTH DAKOTA,TRIPP,0,0.1836053412462908,0,2,-0.6006791995823556,0.777414619695729
46125,SOUTH DAKOTA,TURNER,0,0.2504397537379068,0,2,1.3778483385775797,1.35414834821087
46127,SOUTH DAKOTA,UNION,0,0.3077357425183512,0,2,2.126009663370845,0.6245148887827632
46129,SOUTH DAKOTA,WALWORTH,0,0.2189922480620155,0,2,-0.15856341018608325,0.8863203078575266
46135,SOUTH DAKOTA,YANKTON,0,0.368440366972477,0,2,1.3763474935958833,0.8945886539687591
46137,SOUTH DAKOTA,ZIEBACH,1,0.5309050772626932,2,1,-8.05159952665345,-3.0950531187244446
47001,TENNESSEE,ANDERSON,0,0.3300815293786899,0,2,0.20964579737834327,0.05055549863921467
47003,TENNESSEE,BEDFORD,0,0.2332879295892707,0,2,-0.08429570813538467,0.4350085146246259
47005,TENNESSEE,BENTON,0,0.2106060606060606,0,2,-1.1801720817874113,1.3053357028780324
47007,TENNESSEE,BLEDSOE,0,0.1686349426884335,0,2,-1.326674895085821,0.722121555946063
47009,TENNESSEE,BLOUNT,0,0.269212869131799,0,0,1.1677996204917642,0.11538157157999661
47011,TENNESSEE,BRADLEY,0,0.2147825138994876,0,2,0.14901526246049346,-0.04187922801665735
47013,TENNESSEE,CAMPBELL,0,0.1634634701667447,0,2,-1.5746247048723,0.6182986746344838
47015,TENNESSEE,CANNON,0,0.1923135580295867,0,2,-0.02458117238149976,1.4187525592758796
47017,TENNESSEE,CARROLL,0,0.2149517009659806,0,2,-0.6325894919728648,0.6682594477199038
47019,TENNESSEE,CARTER,0,0.1849175240894986,0,2,-0.6559530804200373,0.6851859819673469
47021,TENNESSEE,CHEATHAM,0,0.2721618953603159,0,2,0.9380368502750465,0.6599563696162327
47023,TENNESSEE,CHESTER,0,0.1861814345991561,0,2,-0.5980773430743338,0.47002851206730534
47025,TENNESSEE,CLAIBORNE,0,0.1701042873696407,0,2,-1.3366111651786938,0.7651362178317859
47027,TENNESSEE,CLAY,0,0.2096406160867085,0,2,-2.0038431710725324,1.471764921658567
47029,TENNESSEE,COCKE,0,0.170469075980887,0,2,-1.6529040519731453,0.6853308160565912
47031,TENNESSEE,COFFEE,0,0.2349476978832056,0,2,0.19202104854568716,0.39621102715721795
47033,TENNESSEE,CROCKETT,0,0.2260385999345764,0,2,-0.8925882518655545,0.5070246974644632
47035,TENNESSEE,CUMBERLAND,0,0.2084327271600731,0,2,0.06834096291844441,0.695655183901506
47037,TENNESSEE,DAVIDSON,1,0.6449147123600876,1,0,1.0904780759193833,-3.0332415160846535
47039,TENNESSEE,DECATUR,0,0.1724861667620683,0,2,-1.4765986669110518,1.052141048854235
47041,TENNESSEE,DEKALB,0,0.2055679548925173,0,2,-0.69213807232566,0.9534716509572452
47043,TENNESSEE,DICKSON,0,0.2510381120749907,0,2,0.5540739869667975,0.7239718318363481
47045,TENNESSEE,DYER,0,0.2094303335764971,0,2,-1.0945344584282533,0.010713716695858513
47047,TENNESSEE,FAYETTE,0,0.3057344239470936,0,1,-0.258563273882413,-1.1738443288405238
47049,TENNESSEE,FENTRESS,0,0.1390766410814526,0,2,-0.9417517624634857,1.202219113964414
47051,TENNESSEE,FRANKLIN,0,0.2542337445118127,0,2,-0.018704771124711028,0.6672274801594429
47053,TENNESSEE,GIBSON,0,0.2583837027087531,0,2,-0.9401756751829744,-0.16476516402541322
47055,TENNESSEE,GILES,0,0.2497917140043929,0,2,-0.3636884919195984,0.4611850311720262
47057,TENNESSEE,GRAINGER,0,0.1447602131438721,0,2,-0.6340918402018854,1.3221003206902424
47059,TENNESSEE,GREENE,0,0.1851034286324634,0,2,-0.43565774077949937,0.7591896037568152
47061,TENNESSEE,GRUNDY,0,0.1687446626814688,0,2,-1.4587346845920397,0.8595205955757468
47063,TENNESSEE,HAMBLEN,0,0.2232958466972514,0,2,-0.8882173565389251,0.16896746944038826
47065,TENNESSEE,HAMILTON,0,0.4413574655344713,1,0,0.805583131459807,-1.6365924235344458
47067,TENNESSEE,HANCOCK,0,0.1319241982507288,2,2,-3.4381983480884495,1.0717546888980634
47069,TENNESSEE,HARDEMAN,0,0.4153830865547053,2,1,-3.442496981593271,-1.8898631405109527
47071,TENNESSEE,HARDIN,0,0.1538394869128098,0,2,-0.591179890603433,1.0332528509392516
47073,TENNESSEE,HAWKINS,0,0.1644779245891073,0,2,-0.7613271752916734,0.5669797281238635
47075,TENNESSEE,HAYWOOD,1,0.5393198010485281,2,1,-3.0181520199501666,-1.5145154436772896
47077,TENNESSEE,HENDERSON,0,0.1740432612312812,0,2,-1.433276794599712,0.523965076028507
47079,TENNESSEE,HENRY,0,0.2357945105336611,0,2,-1.0372359298615739,0.6085633468134984
47081,TENNESSEE,HICKMAN,0,0.2166395443449959,0,2,-0.3452324944012253,1.2815672535497886
47083,TENNESSEE,HOUSTON,0,0.2362995116657623,0,2,-0.8443608667200403,1.3790541865147905
47085,TENNESSEE,HUMPHREYS,0,0.2449004371053909,0,2,-0.9723077100087867,0.6530194236738203
47087,TENNESSEE,JACKSON,0,0.213225624647755,0,2,-1.3537691522126434,1.404700223020669
47089,TENNESSEE,JEFFERSON,0,0.1970697831978319,0,2,0.060241604095309126,0.6295546511697782
47091,TENNESSEE,JOHNSON,0,0.1597231124214844,0,2,-1.044884872389908,1.4378888385388933
47093,TENNESSEE,KNOX,0,0.4145069732856961,1,0,1.4579206601140535,-1.249925336476187
47095,TENNESSEE,LAKE,0,0.2586037364798427,2,1,-3.489889656604196,-0.5718760389591105
47097,TENNESSEE,LAUDERDALE,0,0.3561628555493586,2,1,-2.4502520121368727,-0.7687704690027444
47099,TENNESSEE,LAWRENCE,0,0.1706913131744844,0,2,-1.0493434458965882,0.700707187691885
47101,TENNESSEE,LEWIS,0,0.1911214120164022,0,2,-1.1740671005107672,1.3553476433817702
47103,TENNESSEE,LINCOLN,0,0.187019477191184,0,2,0.341169096457843,0.6067590322476483
47105,TENNESSEE,LOUDON,0,0.2367533308344975,0,0,1.2169192890084541,0.3474146047114849
47107,TENNESSEE,MCMINN,0,0.1909035195237261,0,2,-0.4796771549120222,0.48535407718816626
47109,TENNESSEE,MCNAIRY,0,0.1723281596452328,0,2,-1.346924651830812,0.8106944661650625
47111,TENNESSEE,MACON,0,0.1377674712764836,0,2,-0.9317536498645433,1.4468365107213879
47113,TENNESSEE,MADISON,0,0.4281722933643772,2,1,-1.5924164201263868,-2.065340177889645
47115,TENNESSEE,MARION,0,0.2396650573325286,0,2,-0.5468539676561477,0.9400506381146294
47117,TENNESSEE,MARSHALL,0,0.2423040731281086,0,2,-0.45070542330525803,0.4530963336753714
47119,TENNESSEE,MAURY,0,0.3090211543819791,0,2,0.9343894304350172,-0.2351186989250919
47121,TENNESSEE,MEIGS,0,0.1822125813449024,0,2,-1.0955457957806665,1.0384410948837204
47123,TENNESSEE,MONROE,0,0.18098764244843,0,2,-0.723887887730638,0.6526268626449659
47125,TENNESSEE,MONTGOMERY,0,0.4230438521066208,1,1,0.39180337453808717,-1.6041062108801403
47127,TENNESSEE,MOORE,0,0.1619101441085052,0,2,1.1818204863602246,0.8562286523257926
47129,TENNESSEE,MORGAN,0,0.1418327661643169,0,2,-1.6143972287842732,0.827244762497959
47131,TENNESSEE,OBION,0,0.1914799201242511,0,2,-1.3937678981996586,0.3495906483210323
47133,TENNESSEE,OVERTON,0,0.2025505629172063,0,2,-0.8933056557970136,1.5624909444627002
47135,TENNESSEE,PERRY,0,0.1794049008168028,0,2,-1.7759753206348543,0.7628780393515835
47137,TENNESSEE,PICKETT,0,0.1791197543500511,0,2,-0.9560856352310091,1.8202291856245378
47139,TENNESSEE,POLK,0,0.1784688995215311,0,2,-0.5007597470121062,1.2792342902175426
47141,TENNESSEE,PUTNAM,0,0.2734200577501265,0,2,-0.1444387288640898,0.18215163544493723
47143,TENNESSEE,RHEA,0,0.1737185598005426,0,2,-1.0038432273695201,0.5292625323572728
47145,TENNESSEE,ROANE,0,0.233167419068565,0,2,0.20975424537752138,0.43382812367055773
47147,TENNESSEE,ROBERTSON,0,0.2577928048165613,0,2,0.7288324650788853,0.02788340882987335
47149,TENNESSEE,RUTHERFORD,0,0.4124397058619108,1,0,1.4321504249583485,-1.665622497061718
47151,TENNESSEE,SCOTT,0,0.1089262041537781,0,2,-1.9097118176238788,1.2256733442302163
47153,TENNESSEE,SEQUATCHIE,0,0.1789851075565361,0,2,-0.9522411803429034,1.3851790595383706
47155,TENNESSEE,SEVIER,0,0.2003215803376593,0,2,0.2641119717938147,0.5056155340350932
47157,TENNESSEE,SHELBY,1,0.6441611809817959,2,1,-1.5502890038608588,-4.330395442371072
47159,TENNESSEE,SMITH,0,0.199094022759916,0,2,-0.0914813978614965,1.1300025498355686
47161,TENNESSEE,STEWART,0,0.1956797966963151,0,2,-0.1700729108192581,1.0779407256301927
47163,TENNESSEE,SULLIVAN,0,0.2322847882512742,0,2,0.08811166417693245,0.03196958450360669
47165,TENNESSEE,SUMNER,0,0.2988232753967397,1,0,1.6436547189924038,-0.5724140129288106
47167,TENNESSEE,TIPTON,0,0.2503661930569796,0,2,-0.05285746911707423,-0.43352786563543816
47169,TENNESSEE,TROUSDALE,0,0.2531265632816408,0,2,-0.06669819594881818,0.8780312864204862
47171,TENNESSEE,UNICOI,0,0.1944143493439268,0,2,-0.6516337117379839,1.0965538915418376
47173,TENNESSEE,UNION,0,0.1537609257663424,0,2,-1.111037489333242,1.242544572847715
47175,TENNESSEE,VAN BUREN,0,0.1862375898664841,0,2,-0.7343315277319881,1.8779649109020866
47177,TENNESSEE,WARREN,0,0.2451121244300081,0,2,-0.8224014462737719,0.8757737043627116
47179,TENNESSEE,WASHINGTON,0,0.3095859010348321,0,2,0.6550095492556911,-0.27051200081425186
47181,TENNESSEE,WAYNE,0,0.1229569650622282,0,2,-0.9549549060614534,1.0919927473840678
47183,TENNESSEE,WEAKLEY,0,0.2198762286130324,0,2,-0.8664217368413114,0.617404996788007
47185,TENNESSEE,WHITE,0,0.1801597309794031,0,2,-0.5008376132236273,1.2400892416882183
47187,TENNESSEE,WILLIAMSON,0,0.3608289693272716,1,0,5.149585838403749,-2.188256846814782
47189,TENNESSEE,WILSON,0,0.2993945916857258,1,0,2.3485275253494398,-0.768278023041097
48001,TEXAS,ANDERSON,0,0.2057003172621833,0,2,-0.6333512125811595,-0.08782300488886877
48003,TEXAS,ANDREWS,0,0.1449769742452669,0,2,0.6556782901588168,0.6331663490532295
48005,TEXAS,ANGELINA,0,0.2644472725169202,0,1,-0.9298536950952243,-0.5706575855834716
48007,TEXAS,ARANSAS,0,0.2372660699755899,0,2,-1.1951085713176983,0.0034213488701260197
48009,TEXAS,ARCHER,0,0.0929941618015012,0,2,0.8399594047693675,1.2095184405384265
48011,TEXAS,ARMSTRONG,0,0.0674460431654676,0,2,1.7133850045984211,1.8446424971844047
48013,TEXAS,ATASCOSA,0,0.3243183574345954,0,2,-0.039751418291364145,0.30584070301529964
48015,TEXAS,AUSTIN,0,0.2027621272502404,0,2,0.2884676583979897,-0.20913481007248708
48017,TEXAS,BAILEY,0,0.2198924731182795,0,2,0.36322693016943375,1.6132104065570099
48019,TEXAS,BANDERA,0,0.197011403853716,0,2,0.2050639729164756,0.3548877116223012
48021,TEXAS,BASTROP,0,0.4220373653347879,0,2,0.5665645301059573,-0.8466553474163402
48023,TEXAS,BAYLOR,0,0.1075205640423031,0,2,-0.13629798583544325,1.8837954414734426
48025,TEXAS,BEE,0,0.3490445859872611,0,2,-1.3708161639031466,0.2345653391494109
48027,TEXAS,BELL,0,0.4476074582924436,2,1,-0.4366652203776967,-2.183614051158827
48029,TEXAS,BEXAR,1,0.5817871404144688,1,0,0.6064703598882824,-2.0292821997338173
48031,TEXAS,BLANCO,0,0.2568203198494826,0,0,1.2201933761122357,0.32688607458175156
48033,TEXAS,BORDEN,0,0.0384615384615384,0,0,2.420643927705165,1.1541212136833363
48035,TEXAS,BOSQUE,0,0.1710497479728249,0,2,0.2249853556402252,0.8764957362983247
48037,TEXAS,BOWIE,0,0.2808865424322417,2,1,-0.6708474720117189,-1.1093037735524918
48039,TEXAS,BRAZORIA,0,0.40151241418469,1,0,2.1971418353564878,-2.603921290319521
48041,TEXAS,BRAZOS,0,0.4155723539577479,1,0,0.17579923043373566,-1.8527774723794863
48043,TEXAS,BREWSTER,0,0.4682704272086271,0,0,0.9957658107574863,-0.02507132310753917
48045,TEXAS,BRISCOE,0,0.1075862068965517,0,2,-0.8365689390384553,2.094518626765588
48047,TEXAS,BROOKS,1,0.5917874396135265,2,2,-2.7627130207284685,1.471763846608438
48049,TEXAS,BROWN,0,0.1319431398334272,0,2,0.16165652264177513,0.6365258389619006
48051,TEXAS,BURLESON,0,0.2076896271343942,0,2,0.20884381616262077,0.2566640910246483
48053,TEXAS,BURNET,0,0.2281425739369664,0,0,1.4450448909671836,0.48485091447124334
48055,TEXAS,CALDWELL,0,0.4456020837507513,0,2,0.12716909305454224,0.35843513691758555
48057,TEXAS,CALHOUN,0,0.2734215885947046,0,2,0.6905822388260509,-0.2016207079365445
48059,TEXAS,CALLAHAN,0,0.1074355971896955,0,2,0.6373657025559268,1.1414673723154043
48061,TEXAS,CAMERON,1,0.5610997249811691,0,2,-1.341375127510049,-0.22770687397162456
48063,TEXAS,CAMP,0,0.2754940711462451,2,2,-1.3851372366511243,-0.13154023246787266
48065,TEXAS,CARSON,0,0.0951313260730301,0,2,1.8602262596115586,1.2005452042773017
48067,TEXAS,CASS,0,0.2006893085373734,2,2,-1.4094109887004744,-0.3690424379367703
48069,TEXAS,CASTRO,0,0.2237157945271243,0,2,0.18666347173944853,1.4993924611230744
48071,TEXAS,CHAMBERS,0,0.1846018843524847,1,0,1.0388788166991456,-0.6473074005417918
48073,TEXAS,CHEROKEE,0,0.2158088989132663,0,2,-0.7378904472898726,-0.197437470963146
48075,TEXAS,CHILDRESS,0,0.136024572180781,0,2,-0.9555170485968536,0.5927930361208754
48077,TEXAS,CLAY,0,0.1068941504178273,0,2,1.0637858417359771,1.0820095464815407
48079,TEXAS,COCHRAN,0,0.177,2,2,-3.0694158929486157,0.9512708700192853
48081,TEXAS,COKE,0,0.1000562113546936,0,2,0.2227693634111203,1.7445643175084637
48083,TEXAS,COLEMAN,0,0.1093598448108632,0,2,-0.6467062493381331,1.0321320520072044
48085,TEXAS,COLLIN,0,0.4704944016167674,1,0,4.81213189227643,-4.9711663305386
48087,TEXAS,COLLINGSWORTH,0,0.1272577996715928,0,2,-1.6961570525962706,0.5758487587066148
48089,TEXAS,COLORADO,0,0.2426065162907268,0,2,-0.07624259171786467,0.11133765977659525
48091,TEXAS,COMAL,0,0.2792827251046213,1,0,2.599264001999683,-0.7007082554728087
48093,TEXAS,COMANCHE,0,0.1401577390732829,0,2,-0.1353221608560275,0.7096963855192754
48095,TEXAS,CONCHO,0,0.1553627760252366,0,2,0.2606922054392155,1.933968731145051
48097,TEXAS,COOKE,0,0.1689829437776374,0,2,0.7287888019715197,0.46465961502071773
48099,TEXAS,CORYELL,0,0.322010811731154,0,2,0.021485664022168116,-0.5668324002078976
48101,TEXAS,COTTLE,0,0.1706948640483383,2,2,-2.3323635630936046,0.9027036160383252
48103,TEXAS,CRANE,0,0.1603459747172322,0,2,0.1828153230539889,0.47350469877712265
48105,TEXAS,CROCKETT,0,0.218551461245235,0,2,-1.1844946355471968,0.7974630322813858
48107,TEXAS,CROSBY,0,0.2698412698412698,0,2,-1.5087536696982762,1.038510813377002
48109,TEXAS,CULBERSON,1,0.5069444444444444,2,2,-3.4455373049489038,0.46215392662943316
48111,TEXAS,DALLAM,0,0.1224362958359229,0,2,-0.06308299404538138,1.167345666341258
48113,TEXAS,DALLAS,1,0.6509770484957107,1,0,0.8065747476835998,-3.618136753874264
48115,TEXAS,DAWSON,0,0.2132488783320137,2,2,-2.0021686831785277,0.24638754411409924
48117,TEXAS,DEAF SMITH,0,0.2741865509761388,0,2,-0.34590220835079466,1.0538682937634174
48119,TEXAS,DELTA,0,0.1554783950617284,0,2,-0.49881462374152935,0.9581762945974689
48121,TEXAS,DENTON,0,0.4514623268989673,1,0,3.642104854819768,-3.4224903855686915
48123,TEXAS,DEWITT,0,0.1840354767184035,0,2,-1.285965575695878,-0.09667729001947198
48125,TEXAS,DICKENS,0,0.131578947368421,0,2,-0.9258997813769069,1.413967830687838
48127,TEXAS,DIMMIT,1,0.6175668303327878,2,1,-4.1338728388032155,0.09240003030178358
48129,TEXAS,DONLEY,0,0.1201456310679611,0,2,0.234340559196484,1.724758277954914
48131,TEXAS,DUVAL,1,0.5095982584603206,0,2,-1.6770388178018434,1.135455632754474
48133,TEXAS,EASTLAND,0,0.1185337031231158,0,2,-0.680325593645146,1.063949603769039
48135,TEXAS,ECTOR,0,0.2549169114843803,0,2,-0.04469864346214455,-0.6265497241709771
48137,TEXAS,EDWARDS,0,0.1575984990619137,0,2,0.4008665401147087,2.749616677090813
48139,TEXAS,ELLIS,0,0.3224240581100207,1,0,1.662092012179511,-0.7190593756929939
48141,TEXAS,EL PASO,1,0.6678163979169869,0,1,-0.48103378071303965,-1.2569770729113714
48143,TEXAS,ERATH,0,0.1729947793070716,0,2,0.3919646096091917,0.1954900169070728
48145,TEXAS,FALLS,0,0.3096363932822436,2,2,-2.7354942690766753,-0.3888248991538419
48147,TEXAS,FANNIN,0,0.1769174385286866,0,2,0.3021036578327662,0.49417855060031696
48149,TEXAS,FAYETTE,0,0.2056255312572444,0,2,0.7861506792432557,0.5054794660905867
48151,TEXAS,FISHER,0,0.1927710843373494,0,2,0.21436373945974482,1.429796547287367
48153,TEXAS,FLOYD,0,0.2148111819519372,0,2,-0.26356488004916884,1.4909720411074754
48155,TEXAS,FOARD,0,0.1796733212341197,0,2,-1.38177059216898,1.5433042235224346
48157,TEXAS,FORT BEND,1,0.5469771813131793,1,0,4.054429246632185,-6.472663148040567
48159,TEXAS,FRANKLIN,0,0.1605110800558993,0,0,0.6729042039002694,0.4134554782616231
48161,TEXAS,FREESTONE,0,0.1876937205831707,0,2,-0.5011414349997192,0.32504985853081203
48163,TEXAS,FRIO,0,0.4587990149649555,0,2,-1.3101297463045845,0.4931697440179411
48165,TEXAS,GAINES,0,0.09606404269513,0,2,-0.020333261732324675,1.001227813052379
48167,TEXAS,GALVESTON,0,0.3794789113891397,1,0,1.4510992556513844,-1.8954607443847722
48169,TEXAS,GARZA,0,0.1397459165154265,0,2,-1.1729589951087749,-0.06354313238294194
48171,TEXAS,GILLESPIE,0,0.200378548895899,0,0,1.4078908981329687,0.3614535795283272
48173,TEXAS,GLASSCOCK,0,0.0597243491577335,0,2,0.7367880663098463,1.1775808025768373
48175,TEXAS,GOLIAD,0,0.2195244055068836,0,2,-0.22954282546246976,1.1384227327476903
48177,TEXAS,GONZALES,0,0.2547071129707113,0,2,-0.20894237900508705,0.39093213318237235
48179,TEXAS,GRAY,0,0.1065278848625032,0,2,-0.45174360894937526,0.6287122253060712
48181,TEXAS,GRAYSON,0,0.243904899620002,0,2,0.6157079190532392,-0.19228028568333883
48183,TEXAS,GREGG,0,0.3083656371139177,0,1,-0.5361402361106835,-0.8515786974031461
48185,TEXAS,GRIMES,0,0.2282100853874657,0,2,-0.4882752764295887,-0.12641407570546423
48187,TEXAS,GUADALUPE,0,0.371107589636558,1,0,1.4729580507073055,-1.1046990301299433
48189,TEXAS,HALE,0,0.2377425412059253,0,2,-0.6109965011657309,0.5898995574658313
48191,TEXAS,HALL,0,0.1437125748502994,2,2,-2.206465059886187,0.49015282689648704
48193,TEXAS,HAMILTON,0,0.147322454608136,0,2,-0.270278696829274,1.5249307145579887
48195,TEXAS,HANSFORD,0,0.0810942843185149,0,2,-1.0043449044094395,0.7456324954841491
48197,TEXAS,HARDEMAN,0,0.1525316455696202,0,2,-0.6888886520701049,1.2590586653636031
48199,TEXAS,HARDIN,0,0.1257101501718834,0,2,0.5728913060957086,0.44391278360191655
48201,TEXAS,HARRIS,1,0.5595946655875301,1,0,0.7848655873096734,-3.8885008707534046
48203,TEXAS,HARRISON,0,0.266110307231551,2,1,-0.8280149003776255,-0.8372624556125903
48205,TEXAS,HARTLEY,0,0.0938402309913378,0,2,1.1117175037839269,1.298550026089498
48207,TEXAS,HASKELL,0,0.1594399277326106,0,2,-0.8640744343376232,1.0054703140511838
48209,TEXAS,HAYS,1,0.5441199323552265,1,0,1.3709516178426864,-0.9860647984795999
48211,TEXAS,HEMPHILL,0,0.1197674418604651,0,2,0.058378250475169015,1.1704377693864683
48213,TEXAS,HENDERSON,0,0.1943993171242118,0,2,-0.5050630572456518,0.0876302257580174
48215,TEXAS,HIDALGO,1,0.5803906122670723,2,2,-1.7134596917527531,-0.9759661216895533
48217,TEXAS,HILL,0,0.1915477864844953,0,2,-0.14126750043264855,0.2939324556096742
48219,TEXAS,HOCKLEY,0,0.1829629629629629,0,2,-0.8685300126678501,0.5817613998032962
48221,TEXAS,HOOD,0,0.1735656556344304,0,0,1.5731145947205107,0.05233633094109893
48223,TEXAS,HOPKINS,0,0.1910796060472994,0,2,0.24915436049292425,0.2967851432740047
48225,TEXAS,HOUSTON,0,0.2451790633608815,0,1,-1.2565999722059558,-0.030755346018723317
48227,TEXAS,HOWARD,0,0.2020310516551118,0,2,-0.5730172482436782,0.12272315998545445
48229,TEXAS,HUDSPETH,0,0.3184549356223176,2,2,-2.7129657596982533,0.18646985126620963
48231,TEXAS,HUNT,0,0.2307433220198461,0,2,0.12167619835398977,-0.3283032288180589
48233,TEXAS,HUTCHINSON,0,0.1099965804171891,0,2,-0.32375270484435237,0.5479991706129762
48235,TEXAS,IRION,0,0.1349831271091113,0,2,-0.5790133774178727,1.0251384234350218
48237,TEXAS,JACK,0,0.0875198307773664,0,2,-0.027529366773798677,1.410488817537093
48239,TEXAS,JACKSON,0,0.1626003462930899,0,2,-0.2291336581055214,0.6502165410226318
48241,TEXAS,JASPER,0,0.189225546089296,2,2,-2.2511493859897187,-0.438152786324707
48243,TEXAS,JEFF DAVIS,0,0.3839080459770115,0,2,0.47388727685552257,1.5840822248688444
48245,TEXAS,JEFFERSON,0,0.4862123914351143,2,1,-1.0951146968092678,-2.465760113986267
48247,TEXAS,JIM HOGG,1,0.5879174852652259,2,2,-2.889735385013778,1.324166200803865
48249,TEXAS,JIM WELLS,0,0.447655278367108,0,2,-0.6861397442677001,0.9784202487011956
48251,TEXAS,JOHNSON,0,0.2286031657872813,0,0,1.1149595698431904,0.09791924888048839
48253,TEXAS,JONES,0,0.1481975967957276,0,2,-0.5053564160641122,0.08094437490576929
48255,TEXAS,KARNES,0,0.2349581111957349,0,2,-0.25987957347872437,0.6270677344753501
48257,TEXAS,KAUFMAN,0,0.3245001586797842,0,2,0.6833152142233835,-0.7777965060995254
48259,TEXAS,KENDALL,0,0.227582035384848,1,0,3.5368872647684544,-0.6799338511308226
48261,TEXAS,KENEDY,0,0.3350515463917525,0,2,0.0906395568096627,3.5893830968913125
48263,TEXAS,KENT,0,0.1017316017316017,0,0,0.6312157541646586,1.5890047620086352
48265,TEXAS,KERR,0,0.2351414669309785,0,2,0.8556463811966211,0.08519226484738204
48267,TEXAS,KIMBLE,0,0.1239092495636998,0,2,-0.2877581596739499,1.2533450298840332
48269,TEXAS,KING,0,0.050314465408805,2,2,-3.46756316477144,1.9690648833292899
48271,TEXAS,KINNEY,0,0.2782283218964441,0,2,0.015119580481946927,2.191112283828013
48273,TEXAS,KLEBERG,0,0.485562865497076,0,2,-1.2240290694375475,-0.0637418449628933
48275,TEXAS,KNOX,0,0.1820054945054945,0,2,-0.22316933584915777,0.9985970859810545
48277,TEXAS,LAMAR,0,0.2079097099151198,0,2,-0.6469620660560331,0.029606575379855306
48279,TEXAS,LAMB,0,0.1904761904761904,0,2,-1.0157228640961224,1.1324374017285919
48281,TEXAS,LAMPASAS,0,0.2061736705452447,0,2,0.25264952463584384,0.19144478085943076
48283,TEXAS,LA SALLE,0,0.4372402327514547,0,2,-0.9100297812556567,1.4437853737905226
48285,TEXAS,LAVACA,0,0.1307247229577326,0,2,0.372196026962038,0.692626381703697
48287,TEXAS,LEE,0,0.2163966860393223,0,2,0.2008175011675307,0.6660807650537687
48289,TEXAS,LEON,0,0.1235877334563062,0,2,-1.0695592644618988,0.6625298765344436
